Indicators,BNC  ,BPH,BUH,CAPITALBK,SOGEBK,UNIBNK,SOGEBL,CBNA,TOTAL,Parts1_fr,Parts2_fr,Parts1_en,Parts2_en,Date,SCOTIA,BICH,SOCABK,PROMOBK,SOCABL,BHD *,BHD 
FONDS_PROPRES_surplus_d'apport,0,0,12722,1113,286.3,11786.3,0,10172,82565.2,Fonds propres,Fonds propres,Equity,Equity,2001-12-01,15061,0,146.6,31278,0,,0
FONDS_PROPRES_bnr,160320,14032.1,-41389,28226,106204.9,138629.5,45837.3,87844,556157.1000000001,Fonds propres,Fonds propres,Equity,Equity,2001-12-01,-522,863.1,57955.1,-26215,-1028,,-14600.9
HORS-BILAN_effets_a_l'encaissement,0,0,1187,0,29573.7,2835.6,0,622,35739.3,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2001-12-01,0,0,0,1521,0,,0
HORS-BILAN_credit_documentaire,0,0,0,0,166896.7,194850.2,0,123108,615071.1000000001,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2001-12-01,0,0,119295.2,10921,0,,0
HORS-BILAN_autres,6722,13312.3,18683,129551,105481.4,131255.5,53042,129074,781746,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2001-12-01,47226,0,49033.8,98365,0,,0
PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut,286683,345864.1,677081,626958,2493797.8,2156803,428425.2,1135331,11957621.6,Portefeuille de crédit,Portefeuille de crédit,Loan portfolio,Loan portfolio,2001-12-01,595662,2967.3,2213556.8,956061,1996.2,,36435.2
PROVISIONS_POUR_CRÉANCES_DOUTEUSES_provisions_pour_creances_douteuses,150384,42107.3,55788,14649,129719,67919.7,18731.1,35684,735174.8999999999,Provisions pour créances douteuses,Provisions pour créances douteuses,Allowance for bad debts,Allowance for bad debts,2001-12-01,47624,0,72025.7,100429,0,,114.1
PORTEFEUILLE_DE_CRÉDIT_IMPRODUCTIF_portefeuille_de_credit_improductif,177025,107965.7,131441,15870,213234,10987.1,32064.8,12473,1011601.6,Portefeuille de crédit improductif,Portefeuille de crédit improductif,Non performing loan,Non performing loan,2001-12-01,113740,0,101376,95425,0,,0
DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis,214449,160958,453012,637647,2693005.4,3068753.7,373917.2,1056727,11411283.3,Dépôts en USD convertis en HTG,Dépôts en USD convertis en HTG,Deposit in US converted in HTG,Deposit in US converted in HTG,2001-12-01,202583,0,1663851.2,824267,8201,,53911.8
ACTIF_LIQUIDE_encaisse,411912,123118.6,300621.8,110645,1084018.5,473972.2,35192.1,27512,3132018.5,Actif,Actif liquide,Asset,Liquid asset,2003-03-01,64497,966.3,334899.6,159019,5644.4,,
ACTIF_LIQUIDE_avoirs_a_la_brh,459884,151130.2,267919.6,391475,2072666.1,2312433.9,167527.1,915208,8871036,Actif,Actif liquide,Asset,Liquid asset,2003-03-01,502710,2513.1,869321.5,725417,32830.5,,
ACTIF_LIQUIDE_avoirs_a_l'etranger,295992,90995,129479.6,127409,943993.6,1703826.3,57932.5,92416,4021203.4000000004,Actif,Actif liquide,Asset,Liquid asset,2003-03-01,236525,1053.7,144239.7,197341,0,,
ACTIF_LIQUIDE_avoirs_dans_les_banques_locales,0,0,50692,9306,39223,83638.4,385393.5,0,625527.9,Actif,Actif liquide,Asset,Liquid asset,2003-03-01,42215,1500,5156.8,0,8403.2,,
ACTIF_LIQUIDE_autres_liquidites,149399,67528.9,2058.9,42820,325191.2,142601.9,6010.4,123492,1193208.9,Actif,Actif liquide,Asset,Liquid asset,2003-03-01,13212,819,184648.2,115970,19457.4,,
ACTIF_ILLIQUIDE_bons_b.r.h.,805000,0,280000,20000,605000,460000,67000,0,2237000,Actif,Actif illiquide,Asset,Non-liquid asset,2003-03-01,0,0,0,0,0,,
ACTIF_ILLIQUIDE_autres_placements,956028,52949.5,263246.4,214275,1449589.2,1088158.1,15584.4,0,4392742.600000001,Actif,Actif illiquide,Asset,Non-liquid asset,2003-03-01,0,0,306920.7,20645,25346.3,,
ACTIF_ILLIQUIDE_portefeuille_net,535090,370581.1,562261.6,770396,3434548.9,3530252.7,585651.9,1434904,15894143.499999998,Actif,Actif illiquide,Asset,Non-liquid asset,2003-03-01,681758,1468.8,2620528.8,1317155,49546.7,,
ACTIF_ILLIQUIDE_immobilisations,174577,48357.5,286159.3,108637,504052.5,459087.8,31186.8,36321,2200072.9,Actif,Actif illiquide,Asset,Non-liquid asset,2003-03-01,29155,363.7,400728.8,104560,16886.5,,
ACTIF_ILLIQUIDE_autres_actifs,45357,48742.7,91580.7,55392,591832.2,485582.5,22347,186983,2156558.1999999997,Actif,Actif illiquide,Asset,Non-liquid asset,2003-03-01,27358,2038.1,399234.1,161641,38469.9,,
DÉPÔT_a_vue,762603,332999.4,286823.9,534982,2659159.5,2360760.9,171477.6,647054,9699445.799999999,Passif,Dépôt,Liability,Deposit,2003-03-01,332870,1351.5,728058.4,878750,2555.6,,
DÉPÔT_epargne,1632767,188792,1198049.8,473668,4397244.6,4479219.9,230050.6,286770,15876872.3,Passif,Dépôt,Liability,Deposit,2003-03-01,708973,3325.1,1615925.3,640994,21093,,
DÉPÔT_a_terme,490821,208480.4,358970.4,592586,2802942.3,2625596.5,669676.5,986520,12090502.499999998,Passif,Dépôt,Liability,Deposit,2003-03-01,314942,0,2271009.3,680807,88151.1,,
OBLIGATIONS_À_VUE_banques_locales,3000,0,0,0,0,100000,0,483504,732521.2,Passif,Obligations à vue,Liability,Demand bonds,2003-03-01,100000,0,0,0,46017.2,,
OBLIGATIONS_À_VUE_banques_a_l'etranger,0,0,0,0,0,0,0,0,0,Passif,Obligations à vue,Liability,Demand bonds,2003-03-01,0,0,0,0,0,,
OBLIGATIONS_À_VUE_autres,560535,151923.8,117706.7,46607,272320.9,218232.2,19495.5,182393,1898738.1,Passif,Obligations à vue,Liability,Demand bonds,2003-03-01,59396,390.3,130450.4,112837,26450.3,,
OBLIGATIONS_À_TERME_banques_locales,0,0,0,0,3000,0,168860.8,0,644797.5,Passif,Obligations à terme,Liability,Term bonds,2003-03-01,0,0,256436.7,216500,0,,
OBLIGATIONS_À_TERME_banque_a_l'etranger,0,0,0,0,0,80208.9,0,0,80208.9,Passif,Obligations à terme,Liability,Term bonds,2003-03-01,0,0,0,0,0,,
OBLIGATIONS_À_TERME_autres,8300,16508.6,9732.5,38291,42621.9,138094.3,8317.7,54047,420958,Passif,Obligations à terme,Liability,Term bonds,2003-03-01,6763,0,0,98282,0,,
AUTRES_PASSIFS_autres_passifs,30675,16282.2,198099.4,13562,368367.7,248182.7,480.1,38504,931741.6000000001,Passif,Autres passifs,Liability,Other liabilities,2003-03-01,11,0,-5249.2,22493,333.7,,
FONDS_PROPRES_capital_verse,25000,5000,36935.3,88694,300000,103967.5,30000,60000,937333.9,Fonds propres,Fonds propres,Equity,Equity,2003-03-01,34372,5000,172801.1,60564,15000,,
FONDS_PROPRES_reserves,0,2500,34245.1,18254,33111.3,110882.1,14486.5,30000,297702,Fonds propres,Fonds propres,Equity,Equity,2003-03-01,11610,201.4,21798.6,20613,0,,
FONDS_PROPRES_surplus_d'apport,0,0,12722.4,0,286.3,46679,0,0,106772.70000000001,Fonds propres,Fonds propres,Equity,Equity,2003-03-01,15061,0,0,32024,0,,
FONDS_PROPRES_bnr,319538,30917.1,-19265.6,43711,171060.7,227729.8,60980.4,48044,1005917.4,Fonds propres,Fonds propres,Equity,Equity,2003-03-01,13432,454.4,74447.6,37884,-3016,,
HORS-BILAN_effets_a_l'encaissement,0,0,1479,0,122365.5,80.1,0,33258,203886.6,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2003-03-01,44130,0,0,2574,0,,
HORS-BILAN_credit_documentaire,0,0,0,0,267629.4,354001.7,0,107707,834985,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2003-03-01,17680,0,80132.9,7834,0,,
HORS-BILAN_autres,0,43797.8,18834.5,129135,495669.6,248361.3,45985.9,148560,1286619.8,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2003-03-01,0,0,13186.9,140746,2342.8,,
PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut,637129,428044.6,618479.2,791102,3608677.2,3640017.2,618482.2,1465546,16741378.499999998,Portefeuille de crédit,Portefeuille de crédit,Loan portfolio,Loan portfolio,2003-03-01,741044,1468.8,2724493.6,1415813,51081.7,,
PROVISIONS_POUR_CRÉANCES_DOUTEUSES_provisions_pour_creances_douteuses,102039,57463.5,56217.6,20706,174128.3,109764.8,32830.4,30642,847235.4,Provisions pour créances douteuses,Provisions pour créances douteuses,Allowance for bad debts,Allowance for bad debts,2003-03-01,59286,0,103964.8,98658,1535,,
PORTEFEUILLE_DE_CRÉDIT_IMPRODUCTIF_portefeuille_de_credit_improductif,81677,111782.2,77512,29067,227016,31014.9,59658.1,0,975835.2,Portefeuille de crédit improductif,Portefeuille de crédit improductif,Non performing loan,Non performing loan,2003-03-01,91950,0,165984,100174,0,,
DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis,602716,335857.10000000003,524873.9,887087,4985488.4,5558861.4,615378.5,1204237,19107979.400000002,Dépôts en USD convertis en HTG,Dépôts en USD convertis en HTG,Deposit in US converted in HTG,Deposit in US converted in HTG,2003-03-01,385360,0,2601524.5,1328388,78207.59999999999,,
ACTIF_LIQUIDE_encaisse,307102,65925.3,188867.6,89053,621337.7,181633,18956.6,31333,1867094.4,Actif,Actif liquide,Asset,Liquid asset,2002-03-01,34486,521,213111.9,110216,4551.3,0,
ACTIF_LIQUIDE_avoirs_a_la_brh,563588,169849.6,325413.2,262365,1687297.2,1618308.4,120275,538929,6914151.199999999,Actif,Actif liquide,Asset,Liquid asset,2002-03-01,359760,1081,756390.7,475692,35202.1,0,
ACTIF_LIQUIDE_avoirs_a_l'etranger,70048,108524.3,32594.7,73403,868740.8,369882.5,17713.7,55086,1943547.6,Actif,Actif liquide,Asset,Liquid asset,2002-03-01,137804,668.1,36352.5,172730,0,0,
ACTIF_LIQUIDE_avoirs_dans_les_banques_locales,0,0,20089.3,7565,153387.4,67605,135379.4,0,414324.1,Actif,Actif liquide,Asset,Liquid asset,2002-03-01,20000,1500,7554.2,0,1243.8,0,
ACTIF_LIQUIDE_autres_liquidites,119643,13667.5,4310.1,33692,141093.6,97128.7,6147.8,43596,580807.3,Actif,Actif liquide,Asset,Liquid asset,2002-03-01,16380,1017,61533.7,41931,666.9,0,
ACTIF_ILLIQUIDE_bons_b.r.h.,1026000,30000,295000,174000,540000,375000,88000,0,2683000,Actif,Actif illiquide,Asset,Non-liquid asset,2002-03-01,60000,0,85000,10000,0,0,
ACTIF_ILLIQUIDE_autres_placements,162585,15243.4,249106.3,92650,480960,1072286.4,25550.8,0,2425402.6,Actif,Actif illiquide,Asset,Non-liquid asset,2002-03-01,0,0,237501.9,37111,52407.8,0,
ACTIF_ILLIQUIDE_portefeuille_net,116843,314022.3,575333,589148,2167698.3,2095709.4,424220,1181840,10999613.2,Actif,Actif illiquide,Asset,Non-liquid asset,2002-03-01,539200,2708.1,2145849.3,842440,4601.8,0,
ACTIF_ILLIQUIDE_immobilisations,163794,34138.4,169842.2,108548,520651.9,344533.5,30169.9,33775,1811103.3000000003,Actif,Actif illiquide,Asset,Non-liquid asset,2002-03-01,19842,351.5,221010.7,146917,17529.2,0,
ACTIF_ILLIQUIDE_autres_actifs,28865,36733.5,95556,92254,216778.3,356386.9,16422.9,260752,1377853.4,Actif,Actif illiquide,Asset,Non-liquid asset,2002-03-01,22655,1952.8,179499.8,51058,18939.2,0,
DÉPÔT_a_vue,472986,289709,327290,500210,1716030.3,1367944.7,117571.9,367573,6635117.100000001,Passif,Dépôt,Liability,Deposit,2002-03-01,217911,795,631377.1,549484,76235.1,0,
DÉPÔT_epargne,1182393,159759.3,960751.9,354347,2982696.5,2672006.1,187572.1,419780,10828394.399999999,Passif,Dépôt,Liability,Deposit,2002-03-01,532626,2743.7,894224.2,476630,2864.6,0,
DÉPÔT_a_terme,305133,148387.2,454989.7,421185,1900362.5,1698080.1,461955.6,921414,9225476.3,Passif,Dépôt,Liability,Deposit,2002-03-01,363956,0,1854296.8,678391,17325.4,0,
OBLIGATIONS_À_VUE_banques_locales,3000,26000,0,0,0,0,0,0,50141.9,Passif,Obligations à vue,Liability,Demand bonds,2002-03-01,0,0,0,0,21141.9,0,
OBLIGATIONS_À_VUE_banques_a_l'etranger,0,0,0,0,0,0,0,0,0,Passif,Obligations à vue,Liability,Demand bonds,2002-03-01,0,0,0,0,0,0,
OBLIGATIONS_À_VUE_autres,316804,118341,80434.6,27367,141976.6,150657.5,23497.9,207277,1315559.5,Passif,Obligations à vue,Liability,Demand bonds,2002-03-01,32394,214.7,144276.6,67427,4891.6,0,
OBLIGATIONS_À_TERME_banques_locales,0,0,0,0,3000,0,0,0,113663.6,Passif,Obligations à terme,Liability,Term bonds,2002-03-01,0,0,109163.6,1500,0,0,
OBLIGATIONS_À_TERME_banque_a_l'etranger,0,0,0,0,0,50855,0,0,50855,Passif,Obligations à terme,Liability,Term bonds,2002-03-01,0,0,0,0,0,0,
OBLIGATIONS_À_TERME_autres,26984,13108.7,2936.9,23740,113162.8,78251.8,5428,21305,319654.2,Passif,Obligations à terme,Liability,Term bonds,2002-03-01,4207,0,0,30530,0,0,
AUTRES_PASSIFS_autres_passifs,36856,780.2,126407.1,61437,150674.1,176435.2,1346.1,27242,646199.7999999999,Passif,Autres passifs,Liability,Other liabilities,2002-03-01,106,0,60437.1,4479,0,0,
FONDS_PROPRES_capital_verse,25000,5000,36936.3,90000,300000,100000,30000,49828,913796.5,Fonds propres,Fonds propres,Equity,Equity,2002-03-01,34372,5000,161067.2,61593,15000,0,
FONDS_PROPRES_reserves,1198,2500,1541,17342,31705.6,97540.8,10503,25172,226283.8,Fonds propres,Fonds propres,Equity,Equity,2002-03-01,7067,212.5,23196.9,8305,0,0,
FONDS_PROPRES_surplus_d'apport,0,0,12722.3,1113,286.3,35967.1,0,10172,106772.4,Fonds propres,Fonds propres,Equity,Equity,2002-03-01,15061,0,172.7,31278,0,0,
FONDS_PROPRES_bnr,188114,24518.9,-47897.4,25937,58050.5,150735.5,44961.5,95548,584982.6,Fonds propres,Fonds propres,Equity,Equity,2002-03-01,2427,833.6,65592.5,-21522,-2316.5,0,
HORS-BILAN_effets_a_l'encaissement,0,0,289,0,55304.7,670.5,0,0,57377.2,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2002-03-01,0,0,0,1113,0,0,
HORS-BILAN_credit_documentaire,0,0,0,0,184149,199469.6,0,33996,479189.5,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2002-03-01,0,0,23610.9,37964,0,0,
HORS-BILAN_autres,0,0,18593.5,141111,91205.7,72551.6,50256.5,179364,669026.6,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2002-03-01,2180,0,16223.3,97541,0,0,
PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut,273181,358079.6,598068,604529,2306754.6,2158243.8,444449.4,1222641,11731241.3,Portefeuille de crédit,Portefeuille de crédit,Loan portfolio,Loan portfolio,2002-03-01,592125,2708.1,2219516,946344,4601.8,0,
PROVISIONS_POUR_CRÉANCES_DOUTEUSES_provisions_pour_creances_douteuses,152092,44057.3,22735,15381,139056.3,62534.4,20229.4,40801,727381.9,Provisions pour créances douteuses,Provisions pour créances douteuses,Allowance for bad debts,Allowance for bad debts,2002-03-01,52925,0,73666.5,103904,0,0,
PORTEFEUILLE_DE_CRÉDIT_IMPRODUCTIF_portefeuille_de_credit_improductif,170649,100724.9,97729,8747,232213,15044.7,26154.5,41764,1043623.1,Portefeuille de crédit improductif,Portefeuille de crédit improductif,Non performing loan,Non performing loan,2002-03-01,124120,0,101376,125101,0,0,
DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis,235467,166520.09999999998,453913.5,574010,2847809.7,3149065.9000000004,372747.6,1036873,,Dépôts en USD convertis en HTG,Dépôts en USD convertis en HTG,Deposit in US converted in HTG,Deposit in US converted in HTG,2002-03-01,202762,0,1627444.7000000002,839314,8201,,
ACTIF_LIQUIDE_encaisse,319028,90569.6,236276,53850,435853.9,182007,27939.3,31567,1580490.8,Actif,Actif liquide,Asset,Liquid asset,2001-03-01,33606,505.6,118733.9,45784,,,4770.5
ACTIF_LIQUIDE_avoirs_a_la_brh,433531,196136.5,428582.3,324321,1334583.2,1287732.6,102237.3,482467,6111012.699999999,Actif,Actif liquide,Asset,Liquid asset,2001-03-01,357640,1646.5,775189.6,372893,,,14052.7
ACTIF_LIQUIDE_avoirs_a_l'etranger,42464,76074,144055.9,223589,1093651.2,1071306,8412.8,21608,3276648.3,Actif,Actif liquide,Asset,Liquid asset,2001-03-01,155213,598.1,76526.1,351984,,,11166.2
ACTIF_LIQUIDE_avoirs_dans_les_banques_locales,0,0,34822.5,3061,3097.1,30934.5,220773.2,0,296854.9,Actif,Actif liquide,Asset,Liquid asset,2001-03-01,0,1500,2666.6,0,,,0
ACTIF_LIQUIDE_autres_liquidites,102938,15158,12169.9,20533,144483.8,112778.2,7219.4,85175,630116.4,Actif,Actif liquide,Asset,Liquid asset,2001-03-01,27848,552.4,67561.4,33158,,,541.3
ACTIF_ILLIQUIDE_bons_b.r.h.,722000,45000,20000,20000,565000,0,21000,62799,1475799,Actif,Actif illiquide,Asset,Non-liquid asset,2001-03-01,20000,0,0,0,,,0
ACTIF_ILLIQUIDE_autres_placements,210975,33113.2,435227.2,57975,283067.2,793575.7,28976.4,0,2093254.0999999999,Actif,Actif illiquide,Asset,Non-liquid asset,2001-03-01,0,0,232095.3,16752,,,1497.1
ACTIF_ILLIQUIDE_portefeuille_net,225088,266403.3,659313,605378,2111557.5,1910337,404578,1106984,10719114.1,Actif,Actif illiquide,Asset,Non-liquid asset,2001-03-01,574858,3514.6,1958039,869680,,,23383.7
ACTIF_ILLIQUIDE_immobilisations,150125,56389.7,178130.9,104592,639113.2,271954.4,28010.2,23503,1790211.6,Actif,Actif illiquide,Asset,Non-liquid asset,2001-03-01,9369,333.4,196446.5,115219,,,17025.3
ACTIF_ILLIQUIDE_autres_actifs,31212,38050.5,53084.5,44629,94086.1,206205.9,12458.6,266714,1019778.1000000001,Actif,Actif illiquide,Asset,Non-liquid asset,2001-03-01,70546,1068.2,103835.5,48078,,,49809.8
DÉPÔT_a_vue,494686,354837.8,318162.1,361110,1534994.9,1117531.7,100689.7,345517,5782260.1,Passif,Dépôt,Liability,Deposit,2001-03-01,216545,622.6,433536.3,493523,,,10504
DÉPÔT_epargne,1143392,172822.6,1066166.3,276226,2843881,2245284.3,186163.9,361796,10045275.399999999,Passif,Dépôt,Liability,Deposit,2001-03-01,533427,2977,763736.5,441721,,,7681.8
DÉPÔT_a_terme,150706,100397.8,617527.9,610809,1676020.7,1865527.1,480675.8,989043,9269362.899999999,Passif,Dépôt,Liability,Deposit,2001-03-01,368818,0,1762649.2,613750,,,33438.4
OBLIGATIONS_À_VUE_banques_locales,3000,26000,0,15000,0,0,0,95000,139000,Passif,Obligations à vue,Liability,Demand bonds,2001-03-01,0,0,0,0,,,0
OBLIGATIONS_À_VUE_banques_a_l'etranger,0,0,0,0,0,0,0,0,840.6,Passif,Obligations à vue,Liability,Demand bonds,2001-03-01,0,0,0,0,,,840.6
OBLIGATIONS_À_VUE_autres,212908,113533.2,80178.9,33306,79767.1,130384.4,20389.6,136706,1056973.8,Passif,Obligations à vue,Liability,Demand bonds,2001-03-01,52322,186.9,127625.8,53949,,,15716.9
OBLIGATIONS_À_TERME_banques_locales,0,0,2900.6,0,3000,0,0,0,251364.6,Passif,Obligations à terme,Liability,Term bonds,2001-03-01,0,0,180000,65464,,,0
OBLIGATIONS_À_TERME_banque_a_l'etranger,0,0,0,0,0,45531.8,0,0,89139.70000000001,Passif,Obligations à terme,Liability,Term bonds,2001-03-01,0,0,43607.9,0,,,0
OBLIGATIONS_À_TERME_autres,7491,22121.8,2674,23323,118015.7,79380.2,4204.6,21205,332767.9,Passif,Obligations à terme,Liability,Term bonds,2001-03-01,7441,0,0,45698,,,1213.6
AUTRES_PASSIFS_autres_passifs,89887,1961.3,108401.1,12504,68541.9,66882.9,286.8,0,439283.8,Passif,Autres passifs,Liability,Other liabilities,2001-03-01,18837,0,23578.3,8518,,,39885.5
FONDS_PROPRES_capital_verse,25000,5000,36935.3,89586,300000,100000,30000,49828,900096.2,Fonds propres,Fonds propres,Equity,Equity,2001-03-01,34373,5000,154188.9,50393,,,19792
FONDS_PROPRES_reserves,1540,2558.2,1939,15725,20320,94396.7,8039,16871,179191.9,Fonds propres,Fonds propres,Equity,Equity,2001-03-01,5179,201.2,4526.8,7896,,,0
FONDS_PROPRES_surplus_d'apport,0,0,12323.1,728,286.2,11786.3,0,10172,73527.9,Fonds propres,Fonds propres,Equity,Equity,2001-03-01,11054,0,143.3,27035,,,0
FONDS_PROPRES_bnr,108751,17662.1,-45546.1,19611,59665.7,110125.9,31155.8,54679,434195.19999999995,Fonds propres,Fonds propres,Equity,Equity,2001-03-01,1084,731.1,37500.9,45601,,,-6826.2
HORS-BILAN_effets_a_l'encaissement,0,0,0,0,4865.2,2500.7,0,6651,15268.9,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2001-03-01,0,0,0,1252,,,0
HORS-BILAN_credit_documentaire,0,0,0,0,107059.6,250977.4,0,87894,488774.5,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2001-03-01,0,0,38418.5,4425,,,0
HORS-BILAN_autres,0,25227.7,18432.4,60134,229685.5,240479.6,19404.8,110773,907502.5,Hors-bilan,Hors-bilan,Off-balance sheet,Off-balance sheet,2001-03-01,33229,0,57517.5,112619,,,0
PORTEFEUILLE_DE_CRÉDIT_portefeuille_brut,357186,311361,707227.7,619378,2219711.3,1967898.2,418861.3,1147057,11345506.999999998,Portefeuille de crédit,Portefeuille de crédit,Loan portfolio,Loan portfolio,2001-03-01,617127,3514.6,2024781,927906,,,23497.9
PROVISIONS_POUR_CRÉANCES_DOUTEUSES_provisions_pour_creances_douteuses,132098,44957.7,47914.7,14000,108153.8,57561.2,14283.4,40073,626392.9,Provisions pour créances douteuses,Provisions pour créances douteuses,Allowance for bad debts,Allowance for bad debts,2001-03-01,42269,0,66742,58226,,,114.1
PORTEFEUILLE_DE_CRÉDIT_IMPRODUCTIF_portefeuille_de_credit_improductif,194293,92131.1,75156,13036,130274,30796.9,24371.4,49595,882486.1000000001,Portefeuille de crédit improductif,Portefeuille de crédit improductif,Non performing loan,Non performing loan,2001-03-01,96809,0,95545,80478.7,,,0
DÉPÔTS_EN_USD_CONVERTIS_EN_HTG_depots_us_convertis,145836,146400.2,518695.6,595923,2358269.7,2720659.9,390660,980864,10166508.7,Dépôts en USD convertis en HTG,Dépôts en USD convertis en HTG,Deposit in US converted in HTG,Deposit in US converted in HTG,2001-03-01,188333,0,1352647.7999999998,726773,,,41446.5
ACTIF_LIQUIDE_encaisse,446561,129947.3,234747,161464,1258027.5,407465.7,22023.6,16752,3150453.6,Actif,Actif liquide,Asset,Liquid asset,2003-06-01,72345,872.5,261872.2,132083,6292.8,,
ACTIF_LIQUIDE_avoirs_a_la_brh,836151,90588.3,363244,419711,2578514.7,2645630.5,163115.5,714149,9931671.4,Actif,Actif liquide,Asset,Liquid asset,2003-06-01,492247,1680,812934.8,781652,32053.6,,
ACTIF_LIQUIDE_avoirs_a_l'etranger,231013,43712.5,129801,230461,1228370.8,1113956.5,16558.9,151011,3747885,Actif,Actif liquide,Asset,Liquid asset,2003-06-01,283634,1057.7,86921.6,231387,0,,
ACTIF_LIQUIDE_avoirs_dans_les_banques_locales,0,0,46658,5745,30404,149789.7,549786.2,0,870379,Actif,Actif liquide,Asset,Liquid asset,2003-06-01,42857,1500,35144.5,5564,2930.6,,
ACTIF_LIQUIDE_autres_liquidites,85191,23879.9,4980,95875,220534.5,107069.3,10266.6,116842,958212.8,Actif,Actif liquide,Asset,Liquid asset,2003-06-01,28178,511.1,184569.4,75421,4895,,
ACTIF_ILLIQUIDE_bons_b.r.h.,1190000,45000,275000,75000,1065000,820000,76000,219865,3855865,Actif,Actif illiquide,Asset,Non-liquid asset,2003-06-01,0,0,0,90000,0,,
ACTIF_ILLIQUIDE_autres_placements,536476,143721.6,266809,210213,1412310.1,2511165.4,20247.3,0,5875118.8,Actif,Actif illiquide,Asset,Non-liquid asset,2003-06-01,0,0,740700,20609,12867.4,,
ACTIF_ILLIQUIDE_portefeuille_net,573707,396906.7,589219,880175,3734704.6,3221591.2,588580.8,1446627,16256716.000000002,Actif,Actif illiquide,Asset,Non-liquid asset,2003-06-01,679711,1772,2691465.1,1365929,86327.6,,
